Current(A),Voltage(V),temperature,Step_Time(s),Step_Index,SOC
0.9997131228447,3.7302892208099,0,821.12999679551,2,0.9126227192730433
0.9997131228447,3.7310993671417,0,831.13003576951,2,0.9140112151329414
0.99989306926727,3.7315852642059,0,841.14545627152,2,0.9154020970142965
0.99953317642212,3.7320711612701,0,851.16089117927,2,0.9167924802735454
0.99989306926727,3.7330431938171,0,861.17641497253,2,0.9181833764993735
0.9997131228447,3.7336912155151,0,871.19194183339,2,0.9195740228375687
0.9997131228447,3.7341771125793,0,881.20735513254,2,0.920964653407829
0.9997131228447,3.7346630096436,0,891.22311447514,2,0.9223553320258917
0.9997131228447,3.7353110313416,0,901.23840597212,2,0.9237459456840369
0.99989306926727,3.7357971668243,0,911.25386591197,2,0.9251368330422841
0.99989306926727,3.7361209392548,0,921.26940246188,2,0.9265277310396797
0.99953317642212,3.7366070747375,0,931.28493252068,2,0.9279181275081829
0.9997131228447,3.7369310855865,0,941.30034061692,2,0.929308757356024
0.9997131228447,3.7374169826508,0,951.31589963756,2,0.930699408159574
0.9997131228447,3.7377409934998,0,961.33136388309,2,0.9320900458036904
0.9997131228447,3.738226890564,0,971.34706003894,2,0.9334807156483332
0.99953317642212,3.7383890151978,0,981.36245794991,2,0.9348710937715392
0.9997131228447,3.7390367984772,0,991.37786155501,2,0.9362617229957898
0.9997131228447,3.7390367984772,0,1001.3779242478,2,0.9376502221490193
0.99953317642212,3.73952293396,0,1011.3932147323,2,0.9390405853588474
0.9997131228447,3.73952293396,0,1021.4087385055,2,0.940431231268324
0.99989306926727,3.7400088310242,0,1031.4087620512,2,0.9418199749121927
0.9997131228447,3.7401707172394,0,1041.4240846504,2,0.9432105928888515
0.9997131228447,3.7404947280884,0,1051.439611416,2,0.9446012392138199
0.99989306926727,3.7408187389374,0,1061.4551247533,2,0.9459921339875866
0.9997131228447,3.7408187389374,0,1071.470591866,2,0.9473827720298069
0.99989306926727,3.7411427497864,0,1081.4860775998,2,0.9487736629701641
0.9997131228447,3.7414667606354,0,1091.5019207453,2,0.9501643532241795
0.99953317642212,3.7414667606354,0,1101.5170580147,2,0.9515546951640665
0.9997131228447,3.7416286468506,0,1111.5325994617,2,0.9529453435275334
0.9997131228447,3.7421147823334,0,1121.5480576372,2,0.9543359803288319
1.0000730752945,3.7421147823334,0,1131.5635596414,2,0.9557271239246595
0.99953317642212,3.7421147823334,0,1141.5790343579,2,0.9571175127103204
0.99953317642212,3.7424387931824,0,1151.5946155085,2,0.9585079162715944
0.9997131228447,3.7427628040314,0,1161.6100925207,2,0.9598985556883507
0.99989306926727,3.7429246902466,0,1171.6255667359,2,0.9612894450290734
0.9997131228447,3.7430865764618,0,1181.6410192524,2,0.9626800810446252
1.0000730752945,3.7434105873108,0,1191.6410686873,2,0.9640690782934388
0.99989306926727,3.7434105873108,0,1201.6566208109,2,0.9654599784536155
0.9997131228447,3.7437345981598,0,1211.6718821179,2,0.9668505879199109
0.99953317642212,3.7438967227936,0,1221.6873995805,2,0.9682409826397586
0.9997131228447,3.7440586090088,0,1231.7029372081,2,0.9696316304729053
0.99989306926727,3.7443826198578,0,1241.7183814039,2,0.9710225156447128
0.9997131228447,3.744544506073,0,1251.7338730323,2,0.9724131570909145
0.99989306926727,3.7447066307068,0,1261.7493865802,2,0.973804051893928
0.9997131228447,3.7447066307068,0,1271.7648546151,2,0.9751946900641949
0.9997131228447,3.7450306415558,0,1281.7803973303,2,0.9765853386037501
0.9997131228447,3.7450306415558,0,1291.7804163448,2,0.9779738316922907
0.99989306926727,3.74551653862,0,1301.7957148291,2,0.9793646966285539
0.99989306926727,3.74551653862,0,1311.8112179711,2,0.9807555899864581
0.99953317642212,3.7456784248352,0,1321.8267353384,2,0.9821459846930759
0.99989306926727,3.746164560318,0,1331.8422130323,2,0.9835368745168998
0.99953317642212,3.746164560318,0,1341.8577534869,2,0.9849272724285901
0.99953317642212,3.7463264465332,0,1351.8732019934,2,0.9863176575756727
0.9997131228447,3.7466504573822,0,1361.8887153207,2,0.987708302034746
0.9997131228447,3.746812582016,0,1371.9042002776,2,0.9890989425546164
0.99953317642212,3.7469744682312,0,1381.9196846581,2,0.990489332681873
0.9997131228447,3.7471363544464,0,1391.9197228301,2,0.9918778284304142
0.99989306926727,3.7476224899292,0,1401.9350487224,2,0.993268697172937
0.9997131228447,3.7476224899292,0,1411.9505792574,2,0.994659344021283
0.9997131228447,3.7479465007782,0,1421.9660613973,2,0.9960499841500156
0.9997131228447,3.7479465007782,0,1431.9815713713,2,0.9974406281434863
0.9997131228447,3.7484323978424,0,1441.9970584585,2,0.9988312689591468
0.99989306926727,3.7485942840576,0,1452.0125355208,2,1.0
0.99989306926727,3.7489182949066,0,1462.0280404473,2,1.0
0.9997131228447,3.7490804195404,0,1472.0435284467,2,1.0
0.99953317642212,3.7490804195404,0,1482.0590755177,2,1.0
0.9997131228447,3.7495663166046,0,1492.0745180444,2,1.0
0.99989306926727,3.7497284412384,0,1502.0901609882,2,1.0
0.9997131228447,3.7498903274536,0,1512.1055406339,2,1.0
0.9997131228447,3.7503762245178,0,1522.1210891535,2,1.0
0.99953317642212,3.7503762245178,0,1532.1365007935,2,1.0
0.99953317642212,3.7505383491516,0,1542.1519902666,2,1.0
0.9997131228447,3.7508623600006,0,1552.1674851381,2,1.0
0.9997131228447,3.7511863708496,0,1562.1831668933,2,1.0
0.99989306926727,3.75151014328,0,1572.1985887536,2,1.0
0.99953317642212,3.7516722679138,0,1582.2139672916,2,1.0
0.9997131228447,3.7519962787628,0,1592.2294897816,2,1.0
0.9997131228447,3.7523202896118,0,1602.2449530497,2,1.0
0.9997131228447,3.7526440620422,0,1612.2604568132,2,1.0
0.9997131228447,3.752806186676,0,1622.2759653336,2,1.0
0.9997131228447,3.753130197525,0,1632.2914487868,2,1.0
0.99989306926727,3.753454208374,0,1642.3069796476,2,1.0
0.9997131228447,3.753778219223,0,1652.3224538879,2,1.0
0.9997131228447,3.7539401054382,0,1662.3224981651,2,1.0
0.99953317642212,3.7541019916534,0,1672.3379421904,2,1.0
0.99953317642212,3.7545881271362,0,1682.3533233198,2,1.0
0.9997131228447,3.7547500133514,0,1692.3688343464,2,1.0
0.9997131228447,3.7550740242004,0,1702.3843459243,2,1.0
0.99989306926727,3.7553980350494,0,1712.3998003755,2,1.0
0.9997131228447,3.7558839321136,0,1722.4152946756,2,1.0
0.99953317642212,3.7560460567474,0,1732.4306912132,2,1.0
0.99953317642212,3.7563700675964,0,1742.4307508384,2,1.0
0.99953317642212,3.7566940784454,0,1752.4461912047,2,1.0
0.99989306926727,3.7570178508759,0,1762.4618268404,2,1.0
0.99989306926727,3.7575039863586,0,1772.477147605,2,1.0
0.99989306926727,3.7578279972076,0,1782.4926417848,2,1.0
0.9997131228447,3.7579898834229,0,1792.5081372378,2,1.0
0.9997131228447,3.7583138942719,0,1802.5236959527,2,1.0
0.99989306926727,3.7587997913361,0,1812.5391334619,2,1.0
0.9997131228447,3.7589619159698,0,1822.5547420104,2,1.0
0.9997131228447,3.7594478130341,0,1832.5701147238,2,1.0
0.99989306926727,3.7597718238831,0,1842.5856487876,2,1.0
0.99953317642212,3.7599337100983,0,1852.6011144616,2,1.0
0.99953317642212,3.7604198455811,0,1862.601158814,2,1.0
0.99953317642212,3.7607438564301,0,1872.6165095529,2,1.0
0.99989306926727,3.7612297534943,0,1882.6319632924,2,1.0
0.99953317642212,3.7615537643433,0,1892.6475165287,2,1.0
0.9997131228447,3.7618777751923,0,1902.6629845285,2,1.0
0.99953317642212,3.7622017860413,0,1912.6785295244,2,1.0
0.9997131228447,3.7625255584717,0,1922.6939508835,2,1.0
0.9997131228447,3.7630116939545,0,1932.7094982102,2,1.0
0.9997131228447,3.7633357048035,0,1942.7249571676,2,1.0
0.9997131228447,3.7636597156525,0,1952.7404743244,2,1.0
0.9997131228447,3.7641456127167,0,1962.7405342754,2,1.0
0.9997131228447,3.7646315097809,0,1972.7558224391,2,1.0
0.9997131228447,3.7649555206299,0,1982.7713329294,2,1.0
0.9997131228447,3.7652795314789,0,1992.7867896162,2,1.0
0.9997131228447,3.7657654285431,0,2002.8023802803,2,1.0
0.9997131228447,3.7660894393921,0,2012.8178482751,2,1.0
0.9997131228447,3.7665753364563,0,2022.8332990222,2,1.0
0.99953317642212,3.7670614719391,0,2032.848813753,2,1.0
0.99989306926727,3.7677094936371,0,2042.8642990457,2,1.0
0.9997131228447,3.7678713798523,0,2052.8797785641,2,1.0
0.99989306926727,3.7685194015503,0,2062.8798048015,2,1.0
0.9997131228447,3.7690052986145,0,2072.8953996962,2,1.0
0.9997131228447,3.7693293094635,0,2082.910629059,2,1.0
0.99953317642212,3.7699773311615,0,2092.926223272,2,1.0
0.9997131228447,3.7703013420105,0,2102.9416940387,2,1.0
0.9997131228447,3.7706253528595,0,2112.9571607453,2,1.0
0.9997131228447,3.7712731361389,0,2122.9726424191,2,1.0
0.9997131228447,3.7715971469879,0,2132.9881305739,2,1.0
0.9997131228447,3.7720832824707,0,2143.0036185533,2,1.0
0.99989306926727,3.7728931903839,0,2153.0191519354,2,1.0
0.9997131228447,3.7730550765991,0,2163.0191802128,2,1.0
0.9997131228447,3.7735409736633,0,2173.0344692136,2,1.0
0.9997131228447,3.7741889953613,0,2183.0501225984,2,1.0
0.9997131228447,3.7748370170593,0,2193.0658708936,2,1.0
0.9997131228447,3.7753229141235,0,2203.0659092009,2,1.0
0.9997131228447,3.7759709358215,0,2213.0810485655,2,1.0
0.9997131228447,3.7766189575195,0,2223.0963286592,2,1.0
0.9997131228447,3.7771048545837,0,2233.111863174,2,1.0
0.9997131228447,3.7775909900665,0,2243.1273319959,2,1.0
0.9997131228447,3.7782387733459,0,2253.1428610923,2,1.0
0.99989306926727,3.7787249088287,0,2263.1585523159,2,1.0
0.99953317642212,3.7793726921082,0,2273.1738903835,2,1.0
0.9997131228447,3.7801828384399,0,2283.189296174,2,1.0
0.9997131228447,3.7808306217194,0,2293.2048306136,2,1.0
0.9997131228447,3.7813167572021,0,2303.2203130343,2,1.0
0.9997131228447,3.7821266651154,0,2313.2358066677,2,1.0
0.99953317642212,3.7829365730286,0,2323.2513338694,2,1.0
0.9997131228447,3.7835845947266,0,2333.2668322246,2,1.0
0.99953317642212,3.7843945026398,0,2343.2823035877,2,1.0
0.9997131228447,3.785204410553,0,2353.2977210021,2,1.0
0.9997131228447,3.7860145568848,0,2363.2979264792,2,1.0
0.99989306926727,3.7869863510132,0,2373.3130891014,2,1.0
0.9997131228447,3.7876343727112,0,2383.328661405,2,1.0
0.9997131228447,3.7884442806244,0,2393.3440897314,2,1.0
0.9997131228447,3.7894163131714,0,2403.3596638496,2,1.0
0.99953317642212,3.7900643348694,0,2413.3751607912,2,1.0
0.9997131228447,3.7910361289978,0,2423.3907416861,2,1.0
0.9997131228447,3.7920081615448,0,2433.4061996059,2,1.0
0.9997131228447,3.7926561832428,0,2443.4215965245,2,1.0
0.9997131228447,3.7936279773712,0,2453.4371267687,2,1.0
0.99953317642212,3.794438123703,0,2463.4371347608,2,1.0
0.99953317642212,3.7952480316162,0,2473.452483961,2,1.0
0.99989306926727,3.7960579395294,0,2483.4679620408,2,1.0
0.99953317642212,3.7968678474426,0,2493.4835079389,2,1.0
0.9997131228447,3.7978398799896,0,2503.4989623551,2,1.0
0.9997131228447,3.798811674118,0,2513.5144859478,2,1.0
0.99989306926727,3.799783706665,0,2523.5299719924,2,1.0
0.9997131228447,3.8005936145782,0,2533.54553379,2,1.0
0.9997131228447,3.8012416362762,0,2543.5610533327,2,1.0
0.9997131228447,3.8022136688232,0,2553.5764405822,2,1.0
0.9997131228447,3.8030235767365,0,2563.5764792805,2,1.0
0.99989306926727,3.8039956092834,0,2573.5918362499,2,1.0
0.9997131228447,3.8046433925629,0,2583.6073637524,2,1.0
0.99989306926727,3.8056154251099,0,2593.6227906001,2,1.0
0.9997131228447,3.8062634468079,0,2603.6383349394,2,1.0
0.99989306926727,3.8072352409363,0,2613.6538492541,2,1.0
0.99953317642212,3.8078832626343,0,2623.6692845077,2,1.0
0.9997131228447,3.8088552951813,0,2633.6847626978,2,1.0
0.9997131228447,3.8096652030945,0,2643.7002781354,2,1.0
0.9997131228447,3.8104751110077,0,2653.7158018735,2,1.0
0.9997131228447,3.8112850189209,0,2663.7312765349,2,1.0
0.9997131228447,3.8120951652527,0,2673.7467696671,2,1.0
0.99989306926727,3.8129050731659,0,2683.7623764763,2,1.0
0.9997131228447,3.8137149810791,0,2693.7777477612,2,1.0
0.9997131228447,3.8143630027771,0,2703.793252021,2,1.0
0.99953317642212,3.8151729106903,0,2713.8087316898,2,1.0
0.9997131228447,3.8161449432373,0,2723.8242295888,2,1.0
0.99989306926727,3.8169548511505,0,2733.8398969181,2,1.0
0.9997131228447,3.8177647590637,0,2743.8552593711,2,1.0
1.0000730752945,3.8188986778259,0,2753.8707540321,2,1.0
0.9997131228447,3.8195466995239,0,2763.8862367785,2,1.0
0.9997131228447,3.8203566074371,0,2773.9017534491,2,1.0
0.9997131228447,3.8211665153503,0,2783.9171998755,2,1.0
1.0000730752945,3.8219766616821,0,2793.9328115417,2,1.0
0.9997131228447,3.8226244449615,0,2803.9483084633,2,1.0
0.9997131228447,3.8235964775085,0,2813.9637024445,2,1.0
0.99989306926727,3.8244063854218,0,2823.9792007897,2,1.0
0.99989306926727,3.8252165317535,0,2833.979240696,2,1.0
0.9997131228447,3.8260264396667,0,2843.9945788838,2,1.0
0.9997131228447,3.82683634758,0,2854.0100375906,2,1.0
0.99953317642212,3.8276462554932,0,2864.0100682239,2,1.0
0.9997131228447,3.8286182880402,0,2874.0254602603,2,1.0
0.99989306926727,3.8294281959534,0,2884.0409460492,2,1.0
0.99989306926727,3.8302381038666,0,2894.0564100792,2,1.0
0.99935322999954,3.8308861255646,0,2904.0566248694,2,1.0
0.9997131228447,3.8316960334778,0,2914.0718751541,2,1.0
0.9997131228447,3.8326680660248,0,2924.087305676,2,1.0
0.99989306926727,3.833477973938,0,2934.1028165773,2,1.0
0.99989306926727,3.834450006485,0,2944.1182821962,2,1.0
0.99989306926727,3.8350977897644,0,2954.1337762607,2,1.0
0.9997131228447,3.8360698223114,0,2964.1338713439,2,1.0
0.99953317642212,3.8365557193756,0,2974.1491522797,2,1.0
0.9997131228447,3.8376898765564,0,2984.1646241191,2,1.0
0.99989306926727,3.8386616706848,0,2994.1801234466,2,1.0
0.99953317642212,3.8393096923828,0,3004.195658177,2,1.0
0.9997131228447,3.8402817249298,0,3014.2111249137,2,1.0
0.9997131228447,3.8409295082092,0,3024.2265984273,2,1.0
0.9997131228447,3.8419015407562,0,3034.2421465058,2,1.0
0.9997131228447,3.8428735733032,0,3044.2577045991,2,1.0
0.99953317642212,3.8435213565826,0,3054.2730874226,2,1.0
0.99989306926727,3.8444933891296,0,3064.2731501205,2,1.0
0.9997131228447,3.8454654216766,0,3074.2884580984,2,1.0
0.99953317642212,3.8464372158051,0,3084.3040625066,2,1.0
0.9997131228447,3.8470852375031,0,3094.3194713397,2,1.0
0.9997131228447,3.8478951454163,0,3104.3349543718,2,1.0
0.9997131228447,3.8488671779633,0,3114.3504496443,2,1.0
0.9997131228447,3.8496770858765,0,3124.3659511122,2,1.0
0.99953317642212,3.8506491184235,0,3134.3814740132,2,1.0
0.99989306926727,3.8514590263367,0,3144.3969356924,2,1.0
0.9997131228447,3.8524310588837,0,3154.4124208398,2,1.0
0.9997131228447,3.8532409667969,0,3164.4124633876,2,1.0
0.9997131228447,3.8542129993439,0,3174.4278280411,2,1.0
0.9997131228447,3.8550229072571,0,3184.4432819961,2,1.0
0.99953317642212,3.8559947013855,0,3194.4587864364,2,1.0
0.9997131228447,3.8569667339325,0,3204.474285002,2,1.0
0.99953317642212,3.8577766418457,0,3214.4897722997,2,1.0
0.9997131228447,3.8585867881775,0,3224.5053098872,2,1.0
0.99989306926727,3.8597207069397,0,3234.5207879771,2,1.0
0.9997131228447,3.8606925010681,0,3244.5362866731,2,1.0
0.9997131228447,3.8616645336151,0,3254.5517595099,2,1.0
0.99953317642212,3.8623125553131,0,3264.5518031806,2,1.0
0.9997131228447,3.8634464740753,0,3274.5671707162,2,1.0
0.99953317642212,3.8642563819885,0,3284.5826298541,2,1.0
0.9997131228447,3.8652284145355,0,3294.5982142928,2,1.0
0.9997131228447,3.8662002086639,0,3304.6136082991,2,1.0
0.99953317642212,3.8668482303619,0,3314.6291966976,2,1.0
0.9997131228447,3.8679821491241,0,3324.6446173851,2,1.0
0.9997131228447,3.8689541816711,0,3334.6601304567,2,1.0
0.9997131228447,3.8699259757996,0,3344.6756047822,2,1.0
0.9997131228447,3.8708980083466,0,3354.6910773284,2,1.0
0.9997131228447,3.8717079162598,0,3364.6911233749,2,1.0
0.9997131228447,3.872841835022,0,3374.7064501945,2,1.0
0.99989306926727,3.873813867569,0,3384.7219891454,2,1.0
0.9997131228447,3.8749477863312,0,3394.7374621075,2,1.0
0.99989306926727,3.8759198188782,0,3404.753011775,2,1.0
0.99989306926727,3.8767297267914,0,3414.7684309287,2,1.0
0.9997131228447,3.8777017593384,0,3424.7839467722,2,1.0
0.99989306926727,3.8786735534668,0,3434.7994216641,2,1.0
0.9997131228447,3.8796455860138,0,3444.8149295529,2,1.0
0.9997131228447,3.880779504776,0,3454.8304906688,2,1.0
0.9997131228447,3.881751537323,0,3464.8459341027,2,1.0
0.99953317642212,3.8827233314514,0,3474.8459640092,2,1.0
0.99989306926727,3.8840193748474,0,3484.8613706117,2,1.0
0.99989306926727,3.8848292827606,0,3494.8770816094,2,1.0
0.9997131228447,3.8858013153076,0,3504.8922421264,2,1.0
0.9997131228447,3.887097120285,0,3514.9077658595,2,1.0
0.9997131228447,3.888069152832,0,3524.9232697234,2,1.0
0.9997131228447,3.889041185379,0,3534.9388120426,2,1.0
0.99989306926727,3.8901751041412,0,3544.9542818118,2,1.0
0.9997131228447,3.8913090229034,0,3554.969759631,2,1.0
0.9997131228447,3.8922808170319,0,3564.9698049357,2,1.0
0.99989306926727,3.8932528495789,0,3574.9851673937,2,1.0
0.9997131228447,3.8945488929749,0,3585.0006845756,2,1.0
0.9997131228447,3.8953588008881,0,3595.0161642745,2,1.0
0.9997131228447,3.8963308334351,0,3605.0316322141,2,1.0
0.9997131228447,3.8974647521973,0,3615.0473378535,2,1.0
0.99989306926727,3.8985986709595,0,3625.0627121609,2,1.0
0.9997131228447,3.8997325897217,0,3635.0781525723,2,1.0
0.9997131228447,3.9007043838501,0,3645.0936322662,2,1.0
0.9997131228447,3.9018385410309,0,3655.1091957479,2,1.0
0.99989306926727,3.9029724597931,0,3665.1245857543,2,1.0
0.9997131228447,3.9041063785553,0,3675.1400851821,2,1.0
0.99989306926727,3.9052402973175,0,3685.1556344636,2,1.0
0.99989306926727,3.9063742160797,0,3695.17108498,2,1.0
0.99989306926727,3.9075081348419,0,3705.1865746537,2,1.0
0.9997131228447,3.9086420536041,0,3715.2020635503,2,1.0
0.9997131228447,3.9097759723663,0,3725.2177153862,2,1.0
0.9997131228447,3.9109098911285,0,3735.2332246936,2,1.0
0.99989306926727,3.9122059345245,0,3745.248561533,2,1.0
0.9997131228447,3.9133398532867,0,3755.2639355347,2,1.0
0.9997131228447,3.9143118858337,0,3765.2639482886,2,1.0
0.99953317642212,3.9156076908112,0,3775.2794239224,2,1.0
0.9997131228447,3.9167416095734,0,3785.2949297611,2,1.0
0.99989306926727,3.9177136421204,0,3795.3104261865,2,1.0
0.99935322999954,3.9188475608826,0,3805.3259466415,2,1.0
0.9997131228447,3.9203054904938,0,3815.3414803844,2,1.0
0.99953317642212,3.9212775230408,0,3825.3569169312,2,1.0
0.99989306926727,3.922735452652,0,3835.3726083203,2,1.0
0.9997131228447,3.9238693714142,0,3845.3879111804,2,1.0
0.9997131228447,3.9250032901764,0,3855.4033985884,2,1.0
0.9997131228447,3.9262990951538,0,3865.4188837859,2,1.0
0.9997131228447,3.9275951385498,0,3875.4344056293,2,1.0
0.99953317642212,3.9285671710968,0,3885.4499701436,2,1.0
0.99989306926727,3.9301869869232,0,3895.4653879339,2,1.0
0.99989306926727,3.9313209056854,0,3905.480908419,2,1.0
0.9997131228447,3.9324548244476,0,3915.496366805,2,1.0
0.9997131228447,3.9337508678436,0,3925.5119036155,2,1.0
0.9997131228447,3.9348847866058,0,3935.5273737106,2,1.0
1.0000730752945,3.936342716217,0,3945.5433313751,2,1.0
0.9997131228447,3.9374766349792,0,3955.5584225752,2,1.0
0.99989306926727,3.9389345645905,0,3965.5738691269,2,1.0
0.9997131228447,3.9400684833527,0,3975.5894039826,2,1.0
0.9997131228447,3.9413642883301,0,3985.6048837165,2,1.0
0.9997131228447,3.9424984455109,0,3995.6203459671,2,1.0
0.9997131228447,3.9439563751221,0,4005.6360777714,2,1.0
0.9997131228447,3.9450902938843,0,4015.651335675,2,1.0
0.9997131228447,3.9465482234955,0,4025.666842406,2,1.0
0.9997131228447,3.9478440284729,0,4035.6823320996,2,1.0
0.99953317642212,3.9491400718689,0,4045.6978354873,2,1.0
0.9997131228447,3.9504358768463,0,4055.7133228201,2,1.0
0.99989306926727,3.9517319202423,0,4065.7288342426,2,1.0
0.9997131228447,3.9530277252197,0,4075.7443370889,2,1.0
0.99989306926727,3.9544856548309,0,4085.759810813,2,1.0
0.99989306926727,3.9557816982269,0,4095.7754009608,2,1.0
0.9997131228447,3.9570775032043,0,4105.7908145908,2,1.0
0.99989306926727,3.9585354328156,0,4115.8063124297,2,1.0
0.9997131228447,3.9598314762115,0,4125.8217962187,2,1.0
0.9997131228447,3.961127281189,0,4135.837332528,2,1.0
0.9997131228447,3.962423324585,0,4145.8527944327,2,1.0
0.99989306926727,3.9638812541962,0,4155.8682765777,2,1.0
0.99953317642212,3.9653391838074,0,4165.8838589362,2,1.0
0.9997131228447,3.9667971134186,0,4175.8994303175,2,1.0
0.9997131228447,3.9679310321808,0,4185.9147628864,2,1.0
